,order_book_id,underlying_symbol,market_tplus,symbol,margin_rate,maturity_date,type,trading_code,exchange,product,contract_multiplier,round_lot,trading_hours,listed_date,industry_name,de_listed_date,underlying_order_book_id,start_delivery_date,end_delivery_date
3618,JD2212,JD,0.0,鸡蛋2212,0.2,2022-12-27,Future,jd2212,DCE,Commodity,10.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",2021-12-29,农产品,2022-12-27,,2022-12-30,2022-12-30
3619,JD2301,JD,0.0,鸡蛋2301,0.2,2023-01-19,Future,jd2301,DCE,Commodity,10.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",2022-01-26,农产品,2023-01-19,,2023-01-31,2023-01-31
3620,JD2302,JD,0.0,鸡蛋2302,0.2,2023-02-23,Future,jd2302,DCE,Commodity,10.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",2022-02-24,农产品,2023-02-23,,2023-02-28,2023-02-28
3621,JD2303,JD,0.0,鸡蛋2303,0.2,2023-03-28,Future,jd2303,DCE,Commodity,10.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",2022-03-29,农产品,2023-03-28,,2023-03-31,2023-03-31
3622,JD2304,JD,0.0,鸡蛋2304,0.2,2023-04-25,Future,jd2304,DCE,Commodity,10.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",2022-04-27,农产品,2023-04-25,,2023-04-28,2023-04-28
3623,JD2305,JD,0.0,鸡蛋2305,0.2,2023-05-26,Future,jd2305,DCE,Commodity,10.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",2022-05-27,农产品,2023-05-26,,2023-05-31,2023-05-31
3624,JD2306,JD,0.0,鸡蛋2306,0.2,2023-06-27,Future,jd2306,DCE,Commodity,10.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",2022-06-28,农产品,2023-06-27,,2023-06-30,2023-06-30
3625,JD2307,JD,0.0,鸡蛋2307,0.2,2023-07-26,Future,jd2307,DCE,Commodity,10.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",2022-07-27,农产品,2023-07-26,,2023-07-31,2023-07-31
3626,JD2308,JD,0.0,鸡蛋2308,0.08,2023-08-28,Future,jd2308,DCE,Commodity,10.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",2022-08-29,农产品,2023-08-28,,2023-08-31,2023-08-31
3627,JD2309,JD,0.0,鸡蛋2309,0.08,2023-09-25,Future,jd2309,DCE,Commodity,10.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",2022-09-28,农产品,2023-09-25,,2023-09-28,2023-09-28
3628,JD2310,JD,0.0,鸡蛋2310,0.08,2023-10-26,Future,jd2310,DCE,Commodity,10.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",2022-10-27,农产品,2023-10-26,,2023-10-31,2023-10-31
3629,JD2311,JD,0.0,鸡蛋2311,0.08,2023-11-27,Future,jd2311,DCE,Commodity,10.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",2022-11-28,农产品,2023-11-27,,2023-11-30,2023-11-30
3630,JD2312,JD,0.0,鸡蛋2312,0.08,2023-12-26,Future,jd2312,DCE,Commodity,10.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",2022-12-28,农产品,2023-12-26,,2023-12-29,2023-12-29
3631,JD2401,JD,0.0,鸡蛋2401,0.08,2024-01-19,Future,jd2401,DCE,Commodity,10.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",2023-01-20,农产品,2024-01-19,,2024-01-31,2024-01-31
3632,JD2402,JD,0.0,鸡蛋2402,0.08,2024-02-26,Future,jd2402,DCE,Commodity,10.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",2023-02-24,农产品,2024-02-26,,2024-02-29,2024-02-29
3633,JD2403,JD,0.0,鸡蛋2403,0.08,2024-03-26,Future,jd2403,DCE,Commodity,10.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",2023-03-29,农产品,2024-03-26,,2024-03-29,2024-03-29
3634,JD2404,JD,0.0,鸡蛋2404,0.08,2024-04-23,Future,jd2404,DCE,Commodity,10.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",2023-04-26,农产品,2024-04-23,,2024-04-26,2024-04-26
3635,JD2405,JD,0.0,鸡蛋2405,0.08,2024-05-28,Future,jd2405,DCE,Commodity,10.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",2023-05-29,农产品,2024-05-28,,2024-05-31,2024-05-31
3636,JD2406,JD,0.0,鸡蛋2406,0.08,2024-06-25,Future,jd2406,DCE,Commodity,10.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",2023-06-28,农产品,2024-06-25,,2024-06-28,2024-06-28
3642,JM1307,JM,0.0,焦煤1307,0.05,2013-07-12,Future,jm1307,DCE,Commodity,60.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2013-03-22,焦煤钢矿,2013-07-12,null,2013-07-15,2013-07-17
3643,JM1308,JM,0.0,焦煤1308,0.05,2013-08-14,Future,jm1308,DCE,Commodity,60.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2013-03-22,焦煤钢矿,2013-08-14,null,2013-08-15,2013-08-19
3644,JM1309,JM,0.0,焦煤1309,0.05,2013-09-13,Future,jm1309,DCE,Commodity,60.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2013-03-22,焦煤钢矿,2013-09-13,null,2013-09-16,2013-09-18
3645,JM1310,JM,0.0,焦煤1310,0.05,2013-10-21,Future,jm1310,DCE,Commodity,60.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2013-03-22,焦煤钢矿,2013-10-21,null,2013-10-22,2013-10-24
3646,JM1311,JM,0.0,焦煤1311,0.05,2013-11-14,Future,jm1311,DCE,Commodity,60.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2013-03-22,焦煤钢矿,2013-11-14,null,2013-11-15,2013-11-19
3647,JM1312,JM,0.0,焦煤1312,0.05,2013-12-13,Future,jm1312,DCE,Commodity,60.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2013-03-22,焦煤钢矿,2013-12-13,null,2013-12-16,2013-12-18
3648,JM1401,JM,0.0,焦煤1401,0.05,2014-01-15,Future,jm1401,DCE,Commodity,60.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2013-03-22,焦煤钢矿,2014-01-15,null,2014-01-16,2014-01-20
3649,JM1402,JM,0.0,焦煤1402,0.05,2014-02-20,Future,jm1402,DCE,Commodity,60.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2013-03-22,焦煤钢矿,2014-02-20,null,2014-02-21,2014-02-25
3650,JM1403,JM,0.0,焦煤1403,0.05,2014-03-14,Future,jm1403,DCE,Commodity,60.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2013-03-22,焦煤钢矿,2014-03-14,null,2014-03-17,2014-03-19
3651,JM1404,JM,0.0,焦煤1404,0.07,2014-04-15,Future,jm1404,DCE,Commodity,60.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2013-04-17,焦煤钢矿,2014-04-15,null,2014-04-16,2014-04-18
3652,JM1405,JM,0.0,焦煤1405,0.07,2014-05-16,Future,jm1405,DCE,Commodity,60.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2013-05-16,焦煤钢矿,2014-05-16,null,2014-05-19,2014-05-21
3653,JM1406,JM,0.0,焦煤1406,0.07,2014-06-16,Future,jm1406,DCE,Commodity,60.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2013-06-20,焦煤钢矿,2014-06-16,null,2014-06-17,2014-06-19
3654,JM1407,JM,0.0,焦煤1407,0.07,2014-07-14,Future,jm1407,DCE,Commodity,60.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2013-07-15,焦煤钢矿,2014-07-14,null,2014-07-15,2014-07-17
3655,JM1408,JM,0.0,焦煤1408,0.07,2014-08-14,Future,jm1408,DCE,Commodity,60.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2013-08-15,焦煤钢矿,2014-08-14,null,2014-08-15,2014-08-19
3656,JM1409,JM,0.0,焦煤1409,0.07,2014-09-15,Future,jm1409,DCE,Commodity,60.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2013-09-16,焦煤钢矿,2014-09-15,null,2014-09-16,2014-09-18
3657,JM1410,JM,0.0,焦煤1410,0.07,2014-10-21,Future,jm1410,DCE,Commodity,60.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2013-10-22,焦煤钢矿,2014-10-21,null,2014-10-22,2014-10-24
3658,JM1411,JM,0.0,焦煤1411,0.07,2014-11-14,Future,jm1411,DCE,Commodity,60.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2013-11-15,焦煤钢矿,2014-11-14,null,2014-11-17,2014-11-19
3659,JM1412,JM,0.0,焦煤1412,0.07,2014-12-12,Future,jm1412,DCE,Commodity,60.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2013-12-16,焦煤钢矿,2014-12-12,null,2014-12-15,2014-12-17
3660,JM1501,JM,0.0,焦煤1501,0.07,2015-01-16,Future,jm1501,DCE,Commodity,60.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-01-16,焦煤钢矿,2015-01-16,null,2015-01-19,2015-01-21
3661,JM1502,JM,0.0,焦煤1502,0.07,2015-02-13,Future,jm1502,DCE,Commodity,60.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-02-21,焦煤钢矿,2015-02-13,null,2015-02-16,2015-02-25
3662,JM1503,JM,0.0,焦煤1503,0.07,2015-03-13,Future,jm1503,DCE,Commodity,60.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-03-17,焦煤钢矿,2015-03-13,null,2015-03-16,2015-03-18
3663,JM1504,JM,0.0,焦煤1504,0.07,2015-04-15,Future,jm1504,DCE,Commodity,60.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-04-16,焦煤钢矿,2015-04-15,null,2015-04-16,2015-04-20
3664,JM1505,JM,0.0,焦煤1505,0.07,2015-05-15,Future,jm1505,DCE,Commodity,60.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-05-19,焦煤钢矿,2015-05-15,null,2015-05-18,2015-05-20
3665,JM1506,JM,0.0,焦煤1506,0.07,2015-06-12,Future,jm1506,DCE,Commodity,60.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-06-17,焦煤钢矿,2015-06-12,null,2015-06-15,2015-06-17
3666,JM1507,JM,0.0,焦煤1507,0.07,2015-07-14,Future,jm1507,DCE,Commodity,60.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-07-15,焦煤钢矿,2015-07-14,null,2015-07-15,2015-07-17
3667,JM1508,JM,0.0,焦煤1508,0.07,2015-08-14,Future,jm1508,DCE,Commodity,60.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-08-15,焦煤钢矿,2015-08-14,null,2015-08-17,2015-08-19
3668,JM1509,JM,0.0,焦煤1509,0.07,2015-09-16,Future,jm1509,DCE,Commodity,60.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-09-16,焦煤钢矿,2015-09-16,null,2015-09-17,2015-09-21
3669,JM1510,JM,0.0,焦煤1510,0.07,2015-10-21,Future,jm1510,DCE,Commodity,60.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-10-22,焦煤钢矿,2015-10-21,null,2015-10-22,2015-10-26
3670,JM1511,JM,0.0,焦煤1511,0.07,2015-11-13,Future,jm1511,DCE,Commodity,60.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-11-17,焦煤钢矿,2015-11-13,null,2015-11-16,2015-11-18
3671,JM1512,JM,0.0,焦煤1512,0.07,2015-12-14,Future,jm1512,DCE,Commodity,60.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-12-15,焦煤钢矿,2015-12-14,null,2015-12-15,2015-12-17
3672,JM1601,JM,0.0,焦煤1601,0.07,2016-01-15,Future,jm1601,DCE,Commodity,60.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2015-01-19,焦煤钢矿,2016-01-15,null,2016-01-18,2016-01-20
3673,JM1602,JM,0.0,焦煤1602,0.07,2016-02-19,Future,jm1602,DCE,Commodity,60.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2015-02-16,焦煤钢矿,2016-02-19,null,2016-02-22,2016-02-24
3674,JM1603,JM,0.0,焦煤1603,0.07,2016-03-14,Future,jm1603,DCE,Commodity,60.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2015-03-16,焦煤钢矿,2016-03-14,null,2016-03-15,2016-03-17
3675,JM1604,JM,0.0,焦煤1604,0.07,2016-04-15,Future,jm1604,DCE,Commodity,60.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2015-04-16,焦煤钢矿,2016-04-15,null,2016-04-18,2016-04-20
3676,JM1605,JM,0.0,焦煤1605,0.09,2016-05-16,Future,jm1605,DCE,Commodity,60.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2015-05-18,焦煤钢矿,2016-05-16,null,2016-05-17,2016-05-19
3677,JM1606,JM,0.0,焦煤1606,0.09,2016-06-16,Future,jm1606,DCE,Commodity,60.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2015-06-15,焦煤钢矿,2016-06-16,null,2016-06-17,2016-06-21
3678,JM1607,JM,0.0,焦煤1607,0.09,2016-07-14,Future,jm1607,DCE,Commodity,60.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2015-07-15,焦煤钢矿,2016-07-14,null,2016-07-15,2016-07-19
3679,JM1608,JM,0.0,焦煤1608,0.09,2016-08-12,Future,jm1608,DCE,Commodity,60.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2015-08-17,焦煤钢矿,2016-08-12,null,2016-08-15,2016-08-17
3680,JM1609,JM,0.0,焦煤1609,0.09,2016-09-14,Future,jm1609,DCE,Commodity,60.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2015-09-17,焦煤钢矿,2016-09-14,null,2016-09-19,2016-09-21
3681,JM1610,JM,0.0,焦煤1610,0.09,2016-10-21,Future,jm1610,DCE,Commodity,60.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2015-10-22,焦煤钢矿,2016-10-21,null,2016-10-24,2016-10-26
3682,JM1611,JM,0.0,焦煤1611,0.15,2016-11-14,Future,jm1611,DCE,Commodity,60.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2015-11-16,焦煤钢矿,2016-11-14,null,2016-11-15,2016-11-17
3683,JM1612,JM,0.0,焦煤1612,0.15,2016-12-14,Future,jm1612,DCE,Commodity,60.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2015-12-15,焦煤钢矿,2016-12-14,null,2016-12-15,2016-12-19
3684,JM1701,JM,0.0,焦煤1701,0.15,2017-01-16,Future,jm1701,DCE,Commodity,60.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2016-01-18,焦煤钢矿,2017-01-16,null,2017-01-17,2017-01-19
3685,JM1702,JM,0.0,焦煤1702,0.15,2017-02-16,Future,jm1702,DCE,Commodity,60.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2016-02-22,焦煤钢矿,2017-02-16,null,2017-02-17,2017-02-21
3686,JM1703,JM,0.0,焦煤1703,0.15,2017-03-14,Future,jm1703,DCE,Commodity,60.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2016-03-15,焦煤钢矿,2017-03-14,null,2017-03-15,2017-03-17
3687,JM1704,JM,0.0,焦煤1704,0.2,2017-04-18,Future,jm1704,DCE,Commodity,60.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2016-04-18,焦煤钢矿,2017-04-18,null,2017-04-19,2017-04-21
3688,JM1705,JM,0.0,焦煤1705,0.2,2017-05-15,Future,jm1705,DCE,Commodity,60.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2016-05-17,焦煤钢矿,2017-05-15,null,2017-05-16,2017-05-18
3689,JM1706,JM,0.0,焦煤1706,0.2,2017-06-14,Future,jm1706,DCE,Commodity,60.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2016-06-17,焦煤钢矿,2017-06-14,null,2017-06-15,2017-06-19
3690,JM1707,JM,0.0,焦煤1707,0.2,2017-07-14,Future,jm1707,DCE,Commodity,60.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2016-07-15,焦煤钢矿,2017-07-14,null,2017-07-17,2017-07-19
3691,JM1708,JM,0.0,焦煤1708,0.2,2017-08-14,Future,jm1708,DCE,Commodity,60.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2016-08-15,焦煤钢矿,2017-08-14,null,2017-08-15,2017-08-17
3692,JM1709,JM,0.0,焦煤1709,0.2,2017-09-14,Future,jm1709,DCE,Commodity,60.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2016-09-19,焦煤钢矿,2017-09-14,null,2017-09-15,2017-09-19
3693,JM1710,JM,0.0,焦煤1710,0.2,2017-10-20,Future,jm1710,DCE,Commodity,60.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2016-10-24,焦煤钢矿,2017-10-20,null,2017-10-23,2017-10-25
3694,JM1711,JM,0.0,焦煤1711,0.2,2017-11-14,Future,jm1711,DCE,Commodity,60.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2016-11-15,焦煤钢矿,2017-11-14,null,2017-11-15,2017-11-17
3695,JM1712,JM,0.0,焦煤1712,0.2,2017-12-14,Future,jm1712,DCE,Commodity,60.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2016-12-15,焦煤钢矿,2017-12-14,null,2017-12-15,2017-12-19
3696,JM1801,JM,0.0,焦煤1801,0.2,2018-01-15,Future,jm1801,DCE,Commodity,60.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2017-01-17,焦煤钢矿,2018-01-15,null,2018-01-16,2018-01-18
3697,JM1802,JM,0.0,焦煤1802,0.2,2018-02-14,Future,jm1802,DCE,Commodity,60.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2017-02-17,焦煤钢矿,2018-02-14,null,2018-02-22,2018-02-26
3698,JM1803,JM,0.0,焦煤1803,0.2,2018-03-14,Future,jm1803,DCE,Commodity,60.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2017-03-15,焦煤钢矿,2018-03-14,null,2018-03-15,2018-03-19
3699,JM1804,JM,0.0,焦煤1804,0.2,2018-04-17,Future,jm1804,DCE,Commodity,60.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2017-04-19,焦煤钢矿,2018-04-17,null,2018-04-18,2018-04-20
3700,JM1805,JM,0.0,焦煤1805,0.2,2018-05-15,Future,jm1805,DCE,Commodity,60.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2017-05-16,焦煤钢矿,2018-05-15,,2018-05-16,2018-05-18
3701,JM1806,JM,0.0,焦煤1806,0.2,2018-06-14,Future,jm1806,DCE,Commodity,60.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2017-06-15,焦煤钢矿,2018-06-14,,2018-06-15,2018-06-20
3702,JM1807,JM,0.0,焦煤1807,0.2,2018-07-13,Future,jm1807,DCE,Commodity,60.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2017-07-17,焦煤钢矿,2018-07-13,,2018-07-16,2018-07-18
3703,JM1808,JM,0.0,焦煤1808,0.2,2018-08-14,Future,jm1808,DCE,Commodity,60.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2017-08-15,焦煤钢矿,2018-08-14,,2018-08-15,2018-08-17
3704,JM1809,JM,0.0,焦煤1809,0.2,2018-09-14,Future,jm1809,DCE,Commodity,60.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2017-09-15,焦煤钢矿,2018-09-14,,2018-09-17,2018-09-19
3705,JM1810,JM,0.0,焦煤1810,0.2,2018-10-19,Future,jm1810,DCE,Commodity,60.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2017-10-23,焦煤钢矿,2018-10-19,,2018-10-22,2018-10-24
3706,JM1811,JM,0.0,焦煤1811,0.2,2018-11-14,Future,jm1811,DCE,Commodity,60.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2017-11-15,焦煤钢矿,2018-11-14,,2018-11-15,2018-11-19
3707,JM1812,JM,0.0,焦煤1812,0.2,2018-12-14,Future,jm1812,DCE,Commodity,60.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2017-12-15,焦煤钢矿,2018-12-14,,2018-12-17,2018-12-19
3708,JM1901,JM,0.0,焦煤1901,0.2,2019-01-15,Future,jm1901,DCE,Commodity,60.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2018-01-16,焦煤钢矿,2019-01-15,,2019-01-16,2019-01-18
3709,JM1902,JM,0.0,焦煤1902,0.2,2019-02-21,Future,jm1902,DCE,Commodity,60.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2018-02-22,焦煤钢矿,2019-02-21,,2019-02-22,2019-02-26
3710,JM1903,JM,0.0,焦煤1903,0.2,2019-03-14,Future,jm1903,DCE,Commodity,60.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2018-03-15,焦煤钢矿,2019-03-14,,2019-03-15,2019-03-19
3711,JM1904,JM,0.0,焦煤1904,0.2,2019-04-15,Future,jm1904,DCE,Commodity,60.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2018-04-18,焦煤钢矿,2019-04-15,,2019-04-16,2019-04-18
3712,JM1905,JM,0.0,焦煤1905,0.2,2019-05-17,Future,jm1905,DCE,Commodity,60.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2018-05-16,焦煤钢矿,2019-05-17,,2019-05-20,2019-05-22
3713,JM1906,JM,0.0,焦煤1906,0.2,2019-06-17,Future,jm1906,DCE,Commodity,60.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2018-06-15,焦煤钢矿,2019-06-17,,2019-06-18,2019-06-20
3714,JM1907,JM,0.0,焦煤1907,0.2,2019-07-12,Future,jm1907,DCE,Commodity,60.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2018-07-16,焦煤钢矿,2019-07-12,,2019-07-15,2019-07-17
3715,JM1908,JM,0.0,焦煤1908,0.2,2019-08-14,Future,jm1908,DCE,Commodity,60.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2018-08-15,焦煤钢矿,2019-08-14,,2019-08-15,2019-08-19
3716,JM1909,JM,0.0,焦煤1909,0.2,2019-09-16,Future,jm1909,DCE,Commodity,60.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2018-09-17,焦煤钢矿,2019-09-16,,2019-09-17,2019-09-19
3717,JM1910,JM,0.0,焦煤1910,0.2,2019-10-21,Future,jm1910,DCE,Commodity,60.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2018-10-22,焦煤钢矿,2019-10-21,,2019-10-22,2019-10-24
3718,JM1911,JM,0.0,焦煤1911,0.2,2019-11-14,Future,jm1911,DCE,Commodity,60.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2018-11-15,焦煤钢矿,2019-11-14,,2019-11-15,2019-11-19
3719,JM1912,JM,0.0,焦煤1912,0.2,2019-12-13,Future,jm1912,DCE,Commodity,60.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2018-12-17,焦煤钢矿,2019-12-13,,2019-12-16,2019-12-18
3720,JM2001,JM,0.0,焦煤2001,0.2,2020-01-15,Future,jm2001,DCE,Commodity,60.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2019-01-16,焦煤钢矿,2020-01-15,,2020-01-16,2020-01-20
3721,JM2002,JM,0.0,焦煤2002,0.2,2020-02-14,Future,jm2002,DCE,Commodity,60.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2019-02-22,焦煤钢矿,2020-02-14,null,2020-02-17,2020-02-19
3722,JM2003,JM,0.0,焦煤2003,0.2,2020-03-13,Future,jm2003,DCE,Commodity,60.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2019-03-15,焦煤钢矿,2020-03-13,null,2020-03-16,2020-03-18
3723,JM2004,JM,0.0,焦煤2004,0.2,2020-04-15,Future,jm2004,DCE,Commodity,60.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2019-04-16,焦煤钢矿,2020-04-15,null,2020-04-16,2020-04-20
3724,JM2005,JM,0.0,焦煤2005,0.2,2020-05-19,Future,jm2005,DCE,Commodity,60.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2019-05-20,焦煤钢矿,2020-05-19,null,2020-05-20,2020-05-22
3725,JM2006,JM,0.0,焦煤2006,0.2,2020-06-12,Future,jm2006,DCE,Commodity,60.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2019-06-18,焦煤钢矿,2020-06-12,null,2020-06-15,2020-06-17
3726,JM2007,JM,0.0,焦煤2007,0.2,2020-07-14,Future,jm2007,DCE,Commodity,60.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2019-07-15,焦煤钢矿,2020-07-14,null,2020-07-15,2020-07-17
3727,JM2008,JM,0.0,焦煤2008,0.2,2020-08-14,Future,jm2008,DCE,Commodity,60.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2019-08-15,焦煤钢矿,2020-08-14,null,2020-08-17,2020-08-19
3728,JM2009,JM,0.0,焦煤2009,0.2,2020-09-14,Future,jm2009,DCE,Commodity,60.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2019-09-17,焦煤钢矿,2020-09-14,null,2020-09-15,2020-09-17
3729,JM2010,JM,0.0,焦煤2010,0.2,2020-10-22,Future,jm2010,DCE,Commodity,60.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2019-10-22,焦煤钢矿,2020-10-22,null,2020-10-23,2020-10-27
3730,JM2011,JM,0.0,焦煤2011,0.2,2020-11-13,Future,jm2011,DCE,Commodity,60.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2019-11-15,焦煤钢矿,2020-11-13,null,2020-11-16,2020-11-18
